,word,index,frequency
4549,wonderful,4549,-10.474495347310452
4550,rubble,4550,-10.474495347310452
4551,visor,4551,-10.474495347310452
4552,gazebo,4552,-10.474495347310452
4553,snake,4553,-10.474495347310452
4554,grasslands,4554,-10.474495347310452
4555,bedside,4555,-10.474495347310452
4556,chip,4556,-10.474495347310452
4557,wheat,4557,-10.474495347310452
4558,slats,4558,-10.474495347310452
4559,takeout,4559,-10.474495347310452
4560,observes,4560,-10.474495347310452
4561,lizard,4561,-10.474495347310452
4562,limbs,4562,-10.474495347310452
4563,gazelles,4563,-10.474495347310452
4564,gymnasium,4564,-10.474495347310452
4565,pigs,4565,-10.474495347310452
4566,last,4566,-10.474495347310452
4567,buliding,4567,-10.474495347310452
4568,bump,4568,-10.474495347310452
4569,curls,4569,-10.474495347310452
4570,fifth,4570,-10.474495347310452
4571,winery,4571,-10.474495347310452
4572,loveseat,4572,-10.474495347310452
4573,halfpipe,4573,-10.474495347310452
4574,t-ball,4574,-10.474495347310452
4575,maintained,4575,-10.528562568580728
4576,tiling,4576,-10.528562568580728
4577,tissues,4577,-10.528562568580728
4578,dips,4578,-10.528562568580728
4579,technology,4579,-10.528562568580728
4580,spending,4580,-10.528562568580728
4581,spotless,4581,-10.528562568580728
4582,highly,4582,-10.528562568580728
4583,pressed,4583,-10.528562568580728
4584,demolished,4584,-10.528562568580728
4585,remodel,4585,-10.528562568580728
4586,scooping,4586,-10.528562568580728
4587,shoot,4587,-10.528562568580728
4588,sample,4588,-10.528562568580728
4589,heating,4589,-10.528562568580728
4590,poor,4590,-10.528562568580728
4591,prints,4591,-10.528562568580728
4592,chute,4592,-10.528562568580728
4593,alike,4593,-10.528562568580728
4594,artistically,4594,-10.528562568580728
4595,date,4595,-10.528562568580728
4596,slender,4596,-10.528562568580728
4597,hungry,4597,-10.528562568580728
4598,bark,4598,-10.528562568580728
4599,dispensers,4599,-10.528562568580728
4600,chalk,4600,-10.528562568580728
4601,damage,4601,-10.528562568580728
4602,wife,4602,-10.528562568580728
4603,glassware,4603,-10.528562568580728
4604,flys,4604,-10.528562568580728
4605,snow-capped,4605,-10.528562568580728
4606,av,4606,-10.528562568580728
4607,surfaces,4607,-10.528562568580728
4608,cycling,4608,-10.528562568580728
4609,signaling,4609,-10.528562568580728
4610,dripping,4610,-10.528562568580728
4611,needed,4611,-10.528562568580728
4612,traveler,4612,-10.528562568580728
4613,artist,4613,-10.528562568580728
4614,union,4614,-10.528562568580728
4615,protesting,4615,-10.528562568580728
4616,oar,4616,-10.528562568580728
4617,smashed,4617,-10.528562568580728
4618,fenced-in,4618,-10.528562568580728
4619,'re,4619,-10.528562568580728
4620,fills,4620,-10.528562568580728
4621,washes,4621,-10.528562568580728
4622,lingerie,4622,-10.528562568580728
4623,bloody,4623,-10.528562568580728
4624,lipstick,4624,-10.528562568580728
4625,rumpled,4625,-10.528562568580728
4626,1,4626,-10.528562568580728
4627,shaker,4627,-10.528562568580728
4628,outlet,4628,-10.528562568580728
4629,paris,4629,-10.528562568580728
4630,interested,4630,-10.528562568580728
4631,handling,4631,-10.528562568580728
4632,crooked,4632,-10.528562568580728
4633,solitary,4633,-10.528562568580728
4634,assisting,4634,-10.528562568580728
4635,tale,4635,-10.528562568580728
4636,w,4636,-10.528562568580728
4637,vessel,4637,-10.528562568580728
4638,ivy,4638,-10.528562568580728
4639,longboard,4639,-10.528562568580728
4640,leashes,4640,-10.528562568580728
4641,chases,4641,-10.528562568580728
4642,bows,4642,-10.528562568580728
4643,proudly,4643,-10.528562568580728
4644,sanctuary,4644,-10.528562568580728
4645,rushing,4645,-10.528562568580728
4646,caring,4646,-10.528562568580728
4647,waiter,4647,-10.528562568580728
4648,cliffs,4648,-10.528562568580728
4649,boulevard,4649,-10.528562568580728
4650,gazes,4650,-10.528562568580728
4651,tattooed,4651,-10.528562568580728
4652,motorists,4652,-10.528562568580728
4653,bust,4653,-10.528562568580728
4654,appetizer,4654,-10.528562568580728
4655,congregate,4655,-10.528562568580728
4656,casts,4656,-10.528562568580728
4657,member,4657,-10.528562568580728
4658,religious,4658,-10.528562568580728
4659,auditorium,4659,-10.528562568580728
4660,congratulations,4660,-10.528562568580728
4661,medal,4661,-10.528562568580728
4662,jail,4662,-10.528562568580728
4663,usa,4663,-10.528562568580728
4664,o'clock,4664,-10.528562568580728
4665,protect,4665,-10.528562568580728
4666,cheering,4666,-10.528562568580728
4667,booths,4667,-10.528562568580728
4668,cruising,4668,-10.528562568580728
4669,twisted,4669,-10.528562568580728
4670,mangoes,4670,-10.528562568580728
4671,bookcases,4671,-10.528562568580728
4672,mailbox,4672,-10.528562568580728
4673,competitor,4673,-10.528562568580728
4674,sales,4674,-10.528562568580728
4675,east,4675,-10.528562568580728
4676,mcdonald,4676,-10.528562568580728
4677,francisco,4677,-10.528562568580728
4678,nowhere,4678,-10.528562568580728
4679,marine,4679,-10.528562568580728
4680,cellar,4680,-10.528562568580728
4681,middle-aged,4681,-10.528562568580728
4682,cities,4682,-10.528562568580728
4683,yawning,4683,-10.528562568580728
4684,picturesque,4684,-10.528562568580728
4685,bordered,4685,-10.528562568580728
4686,rowboats,4686,-10.528562568580728
4687,least,4687,-10.528562568580728
4688,favorite,4688,-10.528562568580728
4689,coastline,4689,-10.528562568580728
4690,edible,4690,-10.528562568580728
4691,marking,4691,-10.528562568580728
4692,potter,4692,-10.528562568580728
4693,sox,4693,-10.528562568580728
4694,tipped,4694,-10.528562568580728
4695,hearty,4695,-10.528562568580728
4696,underwater,4696,-10.528562568580728
4697,offspring,4697,-10.528562568580728
4698,neath,4698,-10.528562568580728
4699,dell,4699,-10.528562568580728
4700,signed,4700,-10.528562568580728
4701,gulls,4701,-10.528562568580728
4702,rd,4702,-10.528562568580728
4703,lagoon,4703,-10.528562568580728
4704,roasting,4704,-10.528562568580728
4705,tractors,4705,-10.528562568580728
4706,lapel,4706,-10.528562568580728
4707,mickey,4707,-10.528562568580728
4708,knitting,4708,-10.528562568580728
4709,spider,4709,-10.528562568580728
4710,sprinkle,4710,-10.528562568580728
4711,windsurfer,4711,-10.528562568580728
4712,urn,4712,-10.528562568580728
4713,angled,4713,-10.585720982420677
4714,poorly,4714,-10.585720982420677
4715,version,4715,-10.585720982420677
4716,occupied,4716,-10.585720982420677
4717,spice,4717,-10.585720982420677
4718,orchids,4718,-10.585720982420677
4719,fitted,4719,-10.585720982420677
4720,hula,4720,-10.585720982420677
4721,accent,4721,-10.585720982420677
4722,automatic,4722,-10.585720982420677
4723,blvd,4723,-10.585720982420677
4724,capture,4724,-10.585720982420677
4725,orders,4725,-10.585720982420677
4726,photographing,4726,-10.585720982420677
4727,flame,4727,-10.585720982420677
4728,globe,4728,-10.585720982420677
4729,bathrooms,4729,-10.585720982420677
4730,built-in,4730,-10.585720982420677
4731,draft,4731,-10.585720982420677
4732,chops,4732,-10.585720982420677
4733,stairwell,4733,-10.585720982420677
4734,piercing,4734,-10.585720982420677
4735,upscale,4735,-10.585720982420677
4736,seasonings,4736,-10.585720982420677
4737,nets,4737,-10.585720982420677
4738,provides,4738,-10.585720982420677
4739,remaining,4739,-10.585720982420677
4740,ferris,4740,-10.585720982420677
4741,skiies,4741,-10.585720982420677
4742,vacation,4742,-10.585720982420677
4743,organ,4743,-10.585720982420677
4744,nude,4744,-10.585720982420677
4745,tattered,4745,-10.585720982420677
4746,balding,4746,-10.585720982420677
4747,venue,4747,-10.585720982420677
4748,timer,4748,-10.585720982420677
4749,pastel,4749,-10.585720982420677
4750,cooker,4750,-10.585720982420677
4751,created,4751,-10.585720982420677
4752,sons,4752,-10.585720982420677
4753,yachts,4753,-10.585720982420677
4754,grips,4754,-10.585720982420677
4755,elevator,4755,-10.585720982420677
4756,bits,4756,-10.585720982420677
4757,altitude,4757,-10.585720982420677
4758,fatigues,4758,-10.585720982420677
4759,pizzeria,4759,-10.585720982420677
4760,cocktail,4760,-10.585720982420677
4761,bandanna,4761,-10.585720982420677
4762,arches,4762,-10.585720982420677
4763,spanning,4763,-10.585720982420677
4764,drawings,4764,-10.585720982420677
4765,easel,4765,-10.585720982420677
4766,saddled,4766,-10.585720982420677
4767,marsh,4767,-10.585720982420677
4768,raincoat,4768,-10.585720982420677
4769,merry,4769,-10.585720982420677
4770,bmw,4770,-10.585720982420677
4771,witha,4771,-10.585720982420677
4772,unloaded,4772,-10.585720982420677
4773,want,4773,-10.585720982420677
4774,drums,4774,-10.585720982420677
4775,crafting,4775,-10.585720982420677
4776,goatee,4776,-10.585720982420677
4777,switch,4777,-10.585720982420677
4778,rub,4778,-10.585720982420677
4779,topless,4779,-10.585720982420677
4780,tagging,4780,-10.585720982420677
4781,tshirt,4781,-10.585720982420677
4782,march,4782,-10.585720982420677
4783,concerned,4783,-10.585720982420677
4784,filtered,4784,-10.585720982420677
4785,breed,4785,-10.585720982420677
4786,firemen,4786,-10.585720982420677
4787,strolling,4787,-10.585720982420677
4788,shark,4788,-10.585720982420677
4789,avoid,4789,-10.585720982420677
4790,aligned,4790,-10.585720982420677
4791,appetizing,4791,-10.585720982420677
4792,clustered,4792,-10.585720982420677
4793,fired,4793,-10.585720982420677
4794,energy,4794,-10.585720982420677
4795,advertises,4795,-10.585720982420677
4796,priest,4796,-10.585720982420677
4797,memorabilia,4797,-10.585720982420677
4798,landscaping,4798,-10.585720982420677
4799,gay,4799,-10.585720982420677
4800,vertically,4800,-10.585720982420677
4801,jetway,4801,-10.585720982420677
4802,scarves,4802,-10.585720982420677
4803,bikinis,4803,-10.585720982420677
4804,maybe,4804,-10.585720982420677
4805,strikes,4805,-10.585720982420677
4806,linked,4806,-10.585720982420677
4807,clusters,4807,-10.585720982420677
4808,scoop,4808,-10.585720982420677
4809,melons,4809,-10.585720982420677
4810,sliver,4810,-10.585720982420677
4811,dressers,4811,-10.585720982420677
4812,media,4812,-10.585720982420677
4813,kiwis,4813,-10.585720982420677
4814,captures,4814,-10.585720982420677
4815,domed,4815,-10.585720982420677
4816,sheared,4816,-10.585720982420677
4817,bringing,4817,-10.585720982420677
4818,duffle,4818,-10.585720982420677
4819,swimsuit,4819,-10.585720982420677
4820,pavilion,4820,-10.585720982420677
4821,planters,4821,-10.585720982420677
4822,liberty,4822,-10.585720982420677
4823,tvs,4823,-10.585720982420677
4824,gps,4824,-10.585720982420677
4825,folks,4825,-10.585720982420677
4826,canyon,4826,-10.585720982420677
4827,tater,4827,-10.585720982420677
4828,tuna,4828,-10.585720982420677
4829,melting,4829,-10.585720982420677
4830,mossy,4830,-10.585720982420677
4831,-,4831,-10.585720982420677
4832,gnar,4832,-10.585720982420677
4833,formations,4833,-10.585720982420677
4834,creature,4834,-10.585720982420677
4835,destinations,4835,-10.585720982420677
4836,nurses,4836,-10.585720982420677
4837,lost,4837,-10.585720982420677
4838,cardinal,4838,-10.585720982420677
4839,labrador,4839,-10.585720982420677
4840,hump,4840,-10.585720982420677
4841,frolicking,4841,-10.585720982420677
4842,dew,4842,-10.585720982420677
4843,external,4843,-10.585720982420677
4844,gripping,4844,-10.585720982420677
4845,retrieving,4845,-10.585720982420677
4846,organic,4846,-10.585720982420677
4847,orioles,4847,-10.585720982420677
4848,para-sailing,4848,-10.585720982420677
4849,flavor,4849,-10.585720982420677
4850,mercedes,4850,-10.646345604237112
4851,curtained,4851,-10.646345604237112
4852,occasion,4852,-10.646345604237112
4853,tones,4853,-10.646345604237112
4854,skylight,4854,-10.646345604237112
4855,flash,4855,-10.646345604237112
4856,injured,4856,-10.646345604237112
4857,elbow,4857,-10.646345604237112
4858,decal,4858,-10.646345604237112
4859,arts,4859,-10.646345604237112
4860,untidy,4860,-10.646345604237112
4861,arrangements,4861,-10.646345604237112
4862,manner,4862,-10.646345604237112
4863,wrench,4863,-10.646345604237112
4864,colt,4864,-10.646345604237112
4865,hauls,4865,-10.646345604237112
4866,magnifying,4866,-10.646345604237112
4867,departing,4867,-10.646345604237112
4868,coastal,4868,-10.646345604237112
4869,unpacked,4869,-10.646345604237112
4870,feather,4870,-10.646345604237112
4871,aid,4871,-10.646345604237112
4872,bought,4872,-10.646345604237112
4873,fellow,4873,-10.646345604237112
4874,scaffolding,4874,-10.646345604237112
4875,pace,4875,-10.646345604237112
4876,modest,4876,-10.646345604237112
4877,trimming,4877,-10.646345604237112
4878,flow,4878,-10.646345604237112
4879,adds,4879,-10.646345604237112
4880,sweat,4880,-10.646345604237112
4881,riverbank,4881,-10.646345604237112
4882,once,4882,-10.646345604237112
4883,filth,4883,-10.646345604237112
4884,flush,4884,-10.646345604237112
4885,bathed,4885,-10.646345604237112
4886,etc,4886,-10.646345604237112
4887,cot,4887,-10.646345604237112
4888,designated,4888,-10.646345604237112
4889,arabic,4889,-10.646345604237112
4890,heat,4890,-10.646345604237112
4891,arrives,4891,-10.646345604237112
4892,peaks,4892,-10.646345604237112
4893,uncovered,4893,-10.646345604237112
4894,trek,4894,-10.646345604237112
4895,excitedly,4895,-10.646345604237112
4896,onlooker,4896,-10.646345604237112
4897,polished,4897,-10.646345604237112
4898,shut,4898,-10.646345604237112
4899,slight,4899,-10.646345604237112
4900,ripped,4900,-10.646345604237112
4901,begging,4901,-10.646345604237112
4902,grains,4902,-10.646345604237112
4903,nail,4903,-10.646345604237112
4904,brunette,4904,-10.646345604237112
4905,gigantic,4905,-10.646345604237112
4906,eachother,4906,-10.646345604237112
4907,hips,4907,-10.646345604237112
4908,bring,4908,-10.646345604237112
4909,shoppers,4909,-10.646345604237112
4910,panels,4910,-10.646345604237112
4911,airshow,4911,-10.646345604237112
4912,active,4912,-10.646345604237112
4913,triangular,4913,-10.646345604237112
4914,related,4914,-10.646345604237112
4915,scenes,4915,-10.646345604237112
4916,gorilla,4916,-10.646345604237112
4917,wrappers,4917,-10.646345604237112
4918,creme,4918,-10.646345604237112
4919,broad,4919,-10.646345604237112
4920,korean,4920,-10.646345604237112
4921,confined,4921,-10.646345604237112
4922,squirting,4922,-10.646345604237112
4923,yoga,4923,-10.646345604237112
4924,ma,4924,-10.646345604237112
4925,cotton,4925,-10.646345604237112
4926,register,4926,-10.646345604237112
4927,exchanging,4927,-10.646345604237112
4928,sock,4928,-10.646345604237112
4929,flatscreen,4929,-10.646345604237112
4930,tech,4930,-10.646345604237112
4931,motocross,4931,-10.646345604237112
4932,keeping,4932,-10.646345604237112
4933,spilling,4933,-10.646345604237112
4934,jetliners,4934,-10.646345604237112
4935,rocket,4935,-10.646345604237112
4936,aeroplane,4936,-10.646345604237112
4937,unopened,4937,-10.646345604237112
4938,temple,4938,-10.646345604237112
4939,brussel,4939,-10.646345604237112
4940,pews,4940,-10.646345604237112
4941,crashes,4941,-10.646345604237112
4942,doctor,4942,-10.646345604237112
4943,emblem,4943,-10.646345604237112
4944,dawn,4944,-10.646345604237112
4945,shipping,4945,-10.646345604237112
4946,streetcar,4946,-10.646345604237112
4947,signpost,4947,-10.646345604237112
4948,duffel,4948,-10.646345604237112
4949,mounds,4949,-10.646345604237112
4950,hope,4950,-10.646345604237112
4951,lions,4951,-10.646345604237112
4952,pound,4952,-10.646345604237112
4953,sniff,4953,-10.646345604237112
4954,officials,4954,-10.646345604237112
4955,cracker,4955,-10.646345604237112
4956,exposure,4956,-10.646345604237112
4957,blackberry,4957,-10.646345604237112
4958,firetrucks,4958,-10.646345604237112
4959,allow,4959,-10.646345604237112
4960,greek,4960,-10.646345604237112
4961,quilted,4961,-10.646345604237112
4962,battle,4962,-10.646345604237112
4963,guided,4963,-10.646345604237112
4964,emerging,4964,-10.646345604237112
4965,pandas,4965,-10.646345604237112
4966,semi-truck,4966,-10.646345604237112
4967,secluded,4967,-10.646345604237112
4968,grows,4968,-10.646345604237112
4969,thicket,4969,-10.646345604237112
4970,inn,4970,-10.646345604237112
4971,jumper,4971,-10.646345604237112
4972,picket,4972,-10.646345604237112
4973,unattended,4973,-10.646345604237112
4974,judge,4974,-10.646345604237112
4975,antelopes,4975,-10.646345604237112
4976,resembles,4976,-10.646345604237112
4977,maneuvering,4977,-10.646345604237112
4978,bees,4978,-10.646345604237112
4979,defaced,4979,-10.646345604237112
4980,harnessed,4980,-10.646345604237112
4981,lemonade,4981,-10.646345604237112
4982,buggies,4982,-10.646345604237112
4983,cowboys,4983,-10.646345604237112
4984,coconut,4984,-10.646345604237112
4985,cuckoo,4985,-10.646345604237112
4986,wilted,4986,-10.646345604237112
4987,emo,4987,-10.646345604237112
4988,pawing,4988,-10.646345604237112
4989,wagons,4989,-10.646345604237112
4990,blouse,4990,-10.646345604237112
4991,gap,4991,-10.646345604237112
4992,actively,4992,-10.646345604237112
4993,infield,4993,-10.646345604237112
4994,pesto,4994,-10.646345604237112
4995,patties,4995,-10.646345604237112
4996,goblets,4996,-10.646345604237112
4997,sugared,4997,-10.646345604237112
4998,mayonnaise,4998,-10.646345604237112
4999,whites,4999,-10.646345604237112
